区域,指标名称,年份,指标值
新疆维吾尔自治区,单位产值农药使用量_吨每亿元,2012,17.2
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,1995,163.3
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,1996,181.6
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,1997,180.5
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,1998,166.4
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,1999,145.4
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2000,139.7
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2001,140.7
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2002,135.4
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2003,137
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2004,140.8
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2005,142.5
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2006,147.1
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2007,153.6
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2008,162.9
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2009,161.4
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2010,166.3
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2011,170.6
新疆维吾尔自治区,单位产值化肥施用量_公斤每万元,2012,166.5
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2006,20.8
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2007,18.2
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2008,18.7
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2009,18
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2010,19.3
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2011,13.3
新疆维吾尔自治区,单位工业增加值氮氧化物总量_公斤每万元,2012,13.3
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,1995,738.8
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,1996,647.6
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,1997,674
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,1998,676.4
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,1999,646.4
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2000,611
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2001,614.3
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2002,730
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2003,707.9
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2004,660
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2005,682.6
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2006,750.8
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2007,904.4
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2008,929.7
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2009,1130.9
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2010,1248.3
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2011,1486.2
新疆维吾尔自治区,单位产值工业固体废物排放总量_公斤每万元,2012,2004.2
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,1995,29453.3
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,1996,18690.6
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,1997,17975.8
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,1998,17700.6
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,1999,16932.2
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2000,16542.4
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2001,18437.2
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2002,18191.4
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2003,19107.4
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2004,22249.8
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2005,23642.2
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2006,23996.7
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2007,24537.4
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2008,23466.2
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2009,24603.5
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2010,29693.1
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2011,33796
新疆维吾尔自治区,单位产值工业废气排放总量_立方米每万元,2012,40364.8
新疆维吾尔自治区,单位农业产值COD排放量_公斤每万元,2011,32.59
新疆维吾尔自治区,单位农业产值COD排放量_公斤每万元,2012,31.74
新疆维吾尔自治区,单位产值工业废水排放总量_吨每万元,1995,74.4
新疆维吾尔自治区,单位产值工业废水排放总量_吨每万元,1996,64.9
新疆维吾尔自治区,单位产值工业废水排放总量_吨每万元,1997,55.2
