date,trend
1995-07-24,16.36
1995-07-21,3.26
1995-07-20,-0.68
1995-07-19,-24.49
1995-07-18,20.02
1995-07-17,42.65
1995-07-14,-3.35
1995-07-13,7.24
1995-07-12,-0.28
1995-07-11,-17.05
1995-07-10,-0.54
1995-07-07,29.01
1995-07-06,1.74
1995-07-05,15.41
1995-07-04,7.44
1995-07-03,-17.4
1995-06-30,-13.34
1995-06-29,-3.72
1995-06-28,-2.29
1995-06-27,-3.47
1995-06-26,3.26
1995-06-23,5.67
1995-06-22,-7.34
1995-06-21,11.15
1995-06-20,1.7
1995-06-19,-7.58
1995-06-16,-0.31
1995-06-15,-42.37
1995-06-14,-9.73
1995-06-13,0.23
1995-06-12,-3.9
1995-06-09,6.69
1995-06-08,-20.52
1995-06-07,27.32
1995-06-06,-2.51
1995-06-05,-25.18
1995-06-02,8.15
1995-06-01,8.16
1995-05-31,-10.49
1995-05-30,0.41
1995-05-29,-17.03
1995-05-26,30.77
1995-05-25,-45.08
1995-05-24,-8.37
1995-05-23,-147.12
1995-05-22,41.61
1995-05-19,92.3
1995-05-18,180.62
1995-05-17,4.04
1995-05-16,-3.19
1995-05-15,-2.8
1995-05-12,16.78
1995-05-11,2.92
1995-05-10,-13.36
1995-05-09,6.99
1995-05-08,-2.66
1995-05-05,2.97
1995-05-04,-9.18
1995-05-03,1.34
1995-05-02,-0.89
1995-04-28,6.62
1995-04-27,-28.52
1995-04-26,-18.01
1995-04-25,0.11
1995-04-24,-16.26
1995-04-21,4.48
1995-04-20,None
1995-04-19,5.99
1995-04-18,-5.74
1995-04-17,-8.78
1995-04-14,7.28
1995-04-13,-11.98
1995-04-12,3.66
1995-04-11,-26.31
1995-04-10,-6.33
1995-04-07,14.66
1995-04-06,9.36
1995-04-05,-10.46
1995-04-04,3.28
1995-04-03,9.96
1995-03-31,15.99
1995-03-30,-6.22
1995-03-29,10.6
1995-03-28,-2.81
1995-03-27,17.59
1995-03-24,0.64
1995-03-23,-2.57
1995-03-22,21.75
1995-03-21,6.5
1995-03-20,-8.07
1995-03-17,13.64
1995-03-16,7.28
1995-03-15,-15.64
1995-03-14,2.01
1995-03-13,-0.06
1995-03-10,-19.3
1995-03-09,-15.21
1995-03-08,-12.16
1995-03-07,16.66
1995-03-06,39.08
1995-03-03,16.37
1995-03-02,3.9
1995-03-01,7.69
1995-02-28,-12.01
1995-02-27,2.84
1995-02-24,-30.69
1995-02-23,-5.52
1995-02-22,53.5
1995-02-21,6.18
1995-02-20,1.2
1995-02-17,-4.61
1995-02-16,-4.47
1995-02-15,-5.27
1995-02-14,-0.73
1995-02-13,7.46
1995-02-10,-11.97
1995-02-09,19.6
1995-02-08,1.26
1995-02-07,-1.23
1995-02-06,-28.87
1995-01-27,9.49
1995-01-26,5.53
1995-01-25,None
1995-01-24,-5.87
1995-01-23,-17.8
1995-01-20,-0.48
1995-01-19,-21.92
1995-01-18,5.7
1995-01-17,-0.87
1995-01-16,-9.03
1995-01-13,-4.28
1995-01-12,-11.01
1995-01-11,2.83
1995-01-10,-15.67
1995-01-09,-14.79
1995-01-06,-6.13
1995-01-05,-6.92
1995-01-04,13.93
1995-01-03,-7.99
1994-12-30,2.81
1994-12-29,-4.53
1994-12-28,-11.29
1994-12-27,-15
1994-12-26,-1.96
1994-12-23,4.36
1994-12-22,1.01
1994-12-21,4.53
1994-12-20,14.57
1994-12-19,-26.86
1994-12-16,13.55
1994-12-15,41.47
1994-12-14,-11.47
1994-12-13,16.21
1994-12-12,-20.2
1994-12-09,-3.19
1994-12-08,-8.99
1994-12-07,-1.13
1994-12-06,-9.15
1994-12-05,-14.78
1994-12-02,-4.39
1994-12-01,-1.29
1994-11-30,-3.97
1994-11-29,6.07
1994-11-28,-3.84
1994-11-25,7.31
1994-11-24,-1.59
1994-11-23,-12.78
1994-11-22,-6.71
1994-11-21,0.29
1994-11-18,1.64
1994-11-17,-9.46
1994-11-16,1.2
1994-11-15,-27.96
1994-11-14,2.23
1994-11-11,19.48
1994-11-10,-12.23
1994-11-09,14.22
1994-11-08,35.02
1994-11-07,7.9
1994-11-04,-50.59
1994-11-03,49.5
1994-11-02,-5.93
1994-11-01,18.81
1994-10-31,-22.47
1994-10-28,-26.17
1994-10-27,17.31
1994-10-26,-58.21
1994-10-25,-41.33
1994-10-24,73.14
1994-10-21,59.82
1994-10-20,None
1994-10-19,28.37
1994-10-18,8.18
1994-10-17,-47.41
1994-10-14,28.37
1994-10-13,-75.63
1994-10-12,5.94
1994-10-11,6.14
1994-10-10,-39.1
1994-10-07,77.53
1994-10-06,-45.92
1994-10-05,-84.73
1994-09-30,-48.22
1994-09-29,-30.78
1994-09-28,42.23
1994-09-27,-10.45
1994-09-26,12.95
1994-09-23,-50.79
1994-09-22,-50.59
1994-09-21,54.64
1994-09-20,-13.23
1994-09-19,-51.37
1994-09-16,6.45
1994-09-15,-2.32
1994-09-14,-58.61
1994-09-13,13.5
1994-09-12,57.45
1994-09-09,-10.32
1994-09-08,41.27
1994-09-07,-73.35
1994-09-06,64.31
1994-09-05,110.43
1994-09-02,39.99
1994-09-01,4.86
1994-08-31,29.13
1994-08-30,45.52
1994-08-29,3.27
1994-08-26,-14.82
1994-08-25,16.52
1994-08-24,-8.9
1994-08-23,32.81
1994-08-22,-32.05
1994-08-19,-34.71
1994-08-18,23.52
1994-08-17,32.03
1994-08-16,27.13
1994-08-15,-23.78
1994-08-12,0.35
1994-08-11,-50.35
1994-08-10,27.86
1994-08-09,-90.22
1994-08-08,28.76
1994-08-05,120.27
1994-08-04,39.79
1994-08-03,90.37
1994-08-02,-13.03
1994-08-01,111.72
1994-07-29,-5.89
1994-07-28,-31.29
1994-07-27,-17.65
1994-07-26,13.36
1994-07-25,11.66
1994-07-22,-17.17
1994-07-21,-12.97
1994-07-20,-6.61
1994-07-19,1.52
1994-07-18,-14.97
1994-07-15,-17.87
1994-07-14,-5.82
1994-07-13,8.41
1994-07-12,1.06
1994-07-11,-9.6
1994-07-08,11.77
1994-07-07,-5.73
1994-07-06,-11.9
1994-07-05,5.03
1994-07-04,-19.79
1994-07-01,-10.92
1994-06-30,1.09
1994-06-29,-1.75
1994-06-28,-2.15
1994-06-27,-20.23
1994-06-24,-8.06
1994-06-23,-4.79
1994-06-22,7.11
1994-06-21,-4.36
1994-06-20,-25.42
1994-06-17,21.49
1994-06-16,10.25
1994-06-15,5.36
1994-06-14,-1.28
1994-06-13,-22.51
1994-06-10,-8.46
1994-06-09,-10.56
1994-06-08,3.8
1994-06-07,-13.21
1994-06-06,-5.78
1994-06-03,2.17
1994-06-02,1.53
1994-06-01,-11.21
1994-05-31,12
1994-05-30,-29.1
1994-05-27,-4.1
1994-05-26,-9.3
1994-05-25,-3.7
1994-05-24,2.81
1994-05-23,-6.57
1994-05-20,3.68
1994-05-19,7.22
1994-05-18,-8.7
1994-05-17,-0.55
1994-05-16,2.18
1994-05-13,8.23
1994-05-12,-9.02
1994-05-11,-4.2
1994-05-10,13.68
1994-05-09,-4.1
1994-05-06,-5.07
1994-05-05,-28.71
1994-05-04,13.81
1994-05-03,13.21
1994-04-29,-7.07
1994-04-28,1.13
1994-04-27,18.78
1994-04-26,18.92
1994-04-25,-5.27
1994-04-22,-16.36
1994-04-21,42.19
1994-04-20,-32.49
1994-04-19,-31.42
1994-04-18,-22.64
1994-04-15,-9.29
1994-04-14,-20.71
1994-04-13,-8.82
1994-04-12,6.56
1994-04-11,-19.8
1994-04-08,1.54
1994-04-07,-2.43
1994-04-06,-3.01
1994-04-05,-11.63
1994-04-04,-4.46
1994-04-01,-5.62
1994-03-31,-1.88
1994-03-30,-0.57
1994-03-29,4.68
1994-03-28,-16.82
1994-03-25,-5.25
1994-03-24,-0.91
1994-03-23,-14.1
1994-03-22,7.69
1994-03-21,-33.6
1994-03-18,-10.82
1994-03-17,-17.83
1994-03-16,21.11
1994-03-15,-15.66
1994-03-14,71.04
1994-03-11,18.49
1994-03-10,-17.22
1994-03-09,4.84
1994-03-08,-7.13
1994-03-07,-7.9
1994-03-04,-8.15
1994-03-03,-7.61
1994-03-02,-15.23
1994-03-01,-13.69
1994-02-28,-16.44
1994-02-25,28.58
1994-02-24,-0.87
1994-02-23,-8.46
1994-02-22,13.76
1994-02-21,-14.77
1994-02-18,0.61
1994-02-17,-7.53
1994-02-16,3.34
1994-02-15,-7.15
1994-02-14,-17.95
1994-02-04,17.69
1994-02-03,7.97
1994-02-02,17.05
1994-02-01,-15.1
1994-01-31,-29.01
1994-01-28,-19.34
1994-01-27,6.19
1994-01-26,-3.48
1994-01-25,-23.31
1994-01-24,26.32
1994-01-21,10.27
1994-01-20,-4.89
1994-01-19,-27.56
1994-01-18,-24.22
1994-01-17,10.05
1994-01-14,-48.23
1994-01-13,9.42
1994-01-12,-3.75
1994-01-11,-8.51
1994-01-10,20.66
1994-01-07,10.31
1994-01-06,22.35
1994-01-05,14.29
1994-01-04,-1.21
1994-01-03,0.1
1993-12-31,7.57
1993-12-30,5.07
1993-12-29,-18.41
1993-12-28,-0.33
1993-12-27,5.51
1993-12-24,0.62
1993-12-23,12.58
1993-12-22,-19.15
1993-12-21,56.55
1993-12-20,-117.91
1993-12-17,-6.38
1993-12-16,-32.53
1993-12-15,15.41
1993-12-14,-25.57
1993-12-13,-27.8
1993-12-10,-6.33
1993-12-09,-24.77
1993-12-08,-12.67
1993-12-07,26.62
1993-12-06,15.05
1993-12-03,7.87
1993-12-02,-2
1993-12-01,-10.13
1993-11-30,11.97
1993-11-29,7.57
1993-11-26,-21.3
1993-11-25,33.46
1993-11-24,-4.72
1993-11-23,8.18
1993-11-22,25.1
1993-11-19,21.6
1993-11-18,15.42
1993-11-17,7.32
1993-11-16,-10.13
1993-11-15,24.49
1993-11-12,17.7
1993-11-11,15.1
1993-11-10,-12.98
1993-11-09,9.16
1993-11-08,22.6
1993-11-05,10.13
1993-11-04,-1.45
1993-11-03,-6.96
1993-11-02,-4.04
1993-11-01,1.89
1993-10-29,-9.84
1993-10-28,46.28
1993-10-27,-4.85
1993-10-26,-1.74
1993-10-25,-33.84
1993-10-22,-13.44
1993-10-21,-11.6
1993-10-20,4.25
1993-10-19,4.35
1993-10-18,-21.67
1993-10-15,1.88
1993-10-14,-4.66
1993-10-13,-11.72
1993-10-12,3.04
1993-10-11,-6.38
1993-10-08,-12.86
1993-10-07,2.58
1993-10-06,-0.82
1993-10-05,-6.69
1993-10-04,2.28
1993-09-30,4.15
1993-09-29,-12.03
1993-09-28,17.17
1993-09-27,5.17
1993-09-24,-8.21
1993-09-23,2.78
1993-09-22,-8.99
1993-09-21,15.23
1993-09-20,-6.41
1993-09-17,6.33
1993-09-16,-5.7
1993-09-15,4.16
1993-09-14,-2.62
1993-09-13,-24.32
1993-09-10,1.9
1993-09-09,-7.47
1993-09-08,0.09
1993-09-07,-38.49
1993-09-06,24.84
1993-09-03,21.3
1993-09-02,7.42
1993-09-01,-1.71
1993-08-31,-3.59
1993-08-30,4.68
1993-08-27,-9.32
1993-08-26,-7.49
1993-08-25,16.96
1993-08-24,1.21
1993-08-23,-53.31
1993-08-20,-21.97
1993-08-19,20.58
1993-08-18,-26.18
1993-08-17,-49.76
1993-08-16,76.61
1993-08-13,30.22
1993-08-12,34.02
1993-08-11,20.94
1993-08-10,-23.19
1993-08-09,29.75
1993-08-06,6.22
1993-08-05,-1.24
1993-08-04,17.82
1993-08-03,-10.55
1993-08-02,-37.8
1993-07-30,74.4
1993-07-29,8.34
1993-07-28,6.71
1993-07-27,3.81
1993-07-26,-25.73
1993-07-23,-1.99
1993-07-22,3.79
1993-07-21,3.53
1993-07-20,-28.77
1993-07-19,-9.89
1993-07-16,8.17
1993-07-15,2.31
1993-07-14,-33.66
1993-07-13,24.53
1993-07-12,-23.05
1993-07-09,-27.59
1993-07-08,-7.63
1993-07-07,6.15
1993-07-06,-54.67
1993-07-05,-34.67
1993-07-02,-10.55
1993-07-01,-9.52
1993-06-30,-21.39
1993-06-29,26.02
1993-06-28,-4.22
1993-06-25,26.47
1993-06-24,-5.85
1993-06-23,4.89
1993-06-22,3.52
1993-06-21,-28.37
1993-06-18,7.98
1993-06-17,-6.24
1993-06-16,2.63
1993-06-15,1.18
1993-06-14,-46.57
1993-06-11,2.56
1993-06-10,-20.75
1993-06-09,-9.39
1993-06-08,9.6
1993-06-07,60.68
1993-06-04,-13.99
1993-06-03,-62.91
1993-06-02,152.62
1993-06-01,-6.9
1993-05-31,-37.29
1993-05-28,9.16
1993-05-27,-31.84
1993-05-26,-2.5
1993-05-25,-28.18
1993-05-24,-117.84
1993-05-21,-21.43
1993-05-20,18.18
1993-05-19,16.96
1993-05-18,-9.78
1993-05-17,-27.43
1993-05-14,-9.81
1993-05-13,37.09
1993-05-12,3.45
1993-05-11,8.45
1993-05-10,-71.52
1993-05-07,36.89
1993-05-06,-83.9
1993-05-05,5.66
1993-05-04,-111.08
1993-05-03,-6.54
1993-04-30,9.1
1993-04-29,-22.82
1993-04-28,9.06
1993-04-27,17.83
1993-04-26,85.36
1993-04-23,-7.1
1993-04-22,44.79
1993-04-21,-12.96
1993-04-20,12.3
1993-04-19,8.47
1993-04-16,-64.09
1993-04-15,6.45
1993-04-14,-24.97
1993-04-13,93.82
1993-04-12,-39.48
1993-04-09,4.15
1993-04-08,139.25
1993-04-07,40
1993-04-06,111.75
1993-04-05,3.86
1993-04-02,-3.22
1993-04-01,21.32
1993-03-31,-32.14
1993-03-30,-12.4
1993-03-29,-69.31
1993-03-26,94.34
1993-03-25,-11.55
1993-03-24,-14.28
1993-03-23,-65.67
1993-03-22,-138.07
1993-03-19,-9.49
1993-03-18,-18.37
1993-03-17,-19.7
1993-03-16,50.82
1993-03-15,-64.64
1993-03-12,-25.43
1993-03-11,72.83
1993-03-10,51.18
1993-03-09,-71.86
1993-03-08,100.11
1993-03-05,-49.59
1993-03-04,-72.64
1993-03-03,-13.34
1993-03-02,45.38
1993-03-01,-140.15
1993-02-26,-70.48
1993-02-25,145.4
1993-02-24,-102.4
1993-02-23,-88.93
1993-02-22,-43.45
1993-02-19,-8.48
1993-02-18,4.22
1993-02-17,-9.48
1993-02-16,-23.34
1993-02-15,78.06
1993-02-12,61.38
1993-02-11,-57.08
1993-02-10,-20.46
1993-02-09,81.75
1993-02-08,60.21
1993-02-05,-38.62
1993-02-04,71.02
1993-02-03,-10.02
1993-02-02,32.08
1993-02-01,80.02
1993-01-29,48.11
1993-01-28,-12.07
1993-01-27,62.13
1993-01-22,26.05
1993-01-21,30.95
1993-01-20,51.48
1993-01-19,-63.49
1993-01-18,-8.44
1993-01-15,-22.67
1993-01-14,62.38
1993-01-13,36.79
1993-01-12,9.84
1993-01-11,87.95
1993-01-08,20.5
1993-01-07,21.53
1993-01-06,33.4
1993-01-05,44.68
1993-01-04,33.65
1992-12-31,12.87
1992-12-30,-1.39
1992-12-29,11.6
1992-12-28,-6.97
1992-12-25,5.69
1992-12-24,26.54
1992-12-23,6.27
1992-12-22,-5.9
1992-12-21,33.55
1992-12-18,-9.69
1992-12-17,22
1992-12-16,3.58
1992-12-15,-22.83
1992-12-14,-17.21
1992-12-11,97.05
1992-12-10,-51.22
1992-12-09,-77.49
1992-12-08,-39.31
1992-12-07,-13.77
1992-12-04,-1.18
1992-12-03,86
1992-12-02,5.46
1992-12-01,-7.86
1992-11-30,86.93
1992-11-27,75.66
1992-11-26,-9.62
1992-11-25,131.59
1992-11-24,29.65
1992-11-23,8.95
1992-11-20,2.49
1992-11-19,-8.66
1992-11-18,14.09
1992-11-17,-5.8
1992-11-16,-14.77
1992-11-13,-1.7
1992-11-12,5.63
1992-11-11,9.63
1992-11-10,-28.08
1992-11-09,-28.44
1992-11-06,-5.58
1992-11-05,-7.27
1992-11-04,-9.91
1992-11-03,2.2
1992-11-02,-29.64
1992-10-30,23
1992-10-29,21.04
1992-10-28,12.93
1992-10-27,-56.66
1992-10-26,-52.79
1992-10-23,19.93
1992-10-22,-45.9
1992-10-21,-30.59
1992-10-20,-16.11
1992-10-19,-32.35
1992-10-16,1.22
1992-10-15,-0.22
1992-10-14,-10.24
1992-10-13,-16.58
1992-10-12,30.28
1992-10-09,16.6
1992-10-08,-21.57
1992-10-07,-8.98
1992-10-06,-5.38
1992-10-05,-22.7
1992-09-30,-8.31
1992-09-29,-14.07
1992-09-28,-5.09
1992-09-25,-0.78
1992-09-24,18.2
1992-09-23,-10.33
1992-09-22,-10.74
1992-09-21,-20.96
1992-09-18,-7.32
1992-09-17,-7.32
1992-09-16,30.88
1992-09-15,3.18
1992-09-14,-41.31
1992-09-11,83.51
1992-09-10,57.04
1992-09-09,-4.38
1992-09-08,-62.71
1992-09-07,-50.75
1992-09-04,-10.53
1992-09-03,-23.56
1992-09-02,-37.29
1992-09-01,1.69
1992-08-31,-24.93
1992-08-28,-15.57
1992-08-27,-13.48
1992-08-26,27.68
1992-08-25,-34.53
1992-08-24,-32.15
1992-08-21,-16.07
1992-08-20,-7.19
1992-08-19,6.07
1992-08-18,-6.02
1992-08-17,81.08
1992-08-14,7.44
1992-08-13,69.73
1992-08-12,-82.2
1992-08-11,-100.68
1992-08-10,-41.14
1992-08-07,3.06
1992-08-06,-10.38
1992-08-05,-23.08
1992-08-04,4.08
1992-08-03,-20.52
1992-07-31,-5.33
1992-07-30,-29.72
1992-07-29,-18.83
1992-07-28,-43.38
1992-07-27,7.31
1992-07-24,127.45
1992-07-23,-21.09
1992-07-22,-46.73
1992-07-21,-16.43
1992-07-20,-26.74
1992-07-17,0.92
1992-07-16,16.95
1992-07-15,-6.36
1992-07-14,-22.28
1992-07-13,-52.29
1992-07-10,10.09
1992-07-09,-6.97
1992-07-08,-20.96
1992-07-07,5.45
1992-07-06,11.85
1992-07-03,1.68
1992-07-02,-6.7
1992-07-01,2.99
1992-06-30,21.68
1992-06-29,4.84
1992-06-26,4.44
1992-06-25,9.17
1992-06-24,-7.11
1992-06-23,-11.73
1992-06-22,-2.04
1992-06-19,3.51
1992-06-18,-1.14
1992-06-17,-2.28
1992-06-16,-5.15
1992-06-15,0.14
1992-06-12,-6.59
1992-06-11,-8.72
1992-06-10,60.4
1992-06-09,33.16
1992-06-08,-12.3
1992-06-05,1.3
1992-06-04,45.39
1992-06-03,-81.95
1992-06-02,-42.22
1992-06-01,-51.47
1992-05-29,74.54
1992-05-28,-33
1992-05-27,-108.18
1992-05-26,-120.22
1992-05-25,81.58
1992-05-22,73.5
1992-05-21,649.5
1992-05-20,18.88
1992-05-19,26.29
1992-05-18,27.47
1992-05-15,20.99
1992-05-14,9.32
1992-05-13,7.51
1992-05-12,38.42
1992-05-11,23.39
1992-05-08,13.46
1992-05-07,4.69
1992-05-06,0.75
1992-05-05,-4.41
1992-05-04,8.24
1992-04-30,1.22
1992-04-29,8.07
1992-04-28,11.51
1992-04-27,10.18
1992-04-24,7.15
1992-04-23,7.37
1992-04-22,-10.18
1992-04-21,-3.79
1992-04-20,-0.57
1992-04-17,3.87
1992-04-16,3.83
1992-04-15,6.11
1992-04-14,9.5
1992-04-13,9.08
1992-04-10,0.38
1992-04-09,-0.78
1992-04-08,0.5
1992-04-07,0.46
1992-04-06,0.14
1992-04-03,0.21
1992-04-02,0.11
1992-04-01,-0.23
1992-03-31,-0.2
1992-03-30,0.67
1992-03-27,1.64
1992-03-26,1.01
1992-03-25,-0.57
1992-03-24,-0.2
1992-03-23,0.9
1992-03-20,0.68
1992-03-19,-0.35
1992-03-18,0.17
1992-03-17,0.44
1992-03-16,0.67
1992-03-13,-0.54
1992-03-12,0.78
1992-03-11,0.91
1992-03-10,1.7
1992-03-09,1.77
1992-03-06,2
1992-03-05,2.76
1992-03-04,1.32
1992-03-03,1.61
1992-03-02,0.73
1992-02-28,2.21
1992-02-27,2.35
1992-02-26,-0.27
1992-02-25,-0.13
1992-02-24,0.91
1992-02-21,11.6
1992-02-20,5.58
1992-02-19,5.3
1992-02-18,17.34
1992-02-17,0.09
1992-02-14,3.24
1992-02-13,0.6
1992-02-12,0.01
1992-02-11,0.87
1992-02-10,0.84
1992-02-07,0.54
1992-02-03,0.94
1992-01-31,0.51
1992-01-30,0.31
1992-01-29,0.58
1992-01-28,0.23
1992-01-27,2.56
1992-01-24,0.52
1992-01-23,0.58
1992-01-22,0.08
1992-01-21,0.48
1992-01-20,0.01
1992-01-17,0.53
1992-01-16,0.22
1992-01-15,0.89
1992-01-14,2.68
1992-01-13,1.23
1992-01-10,1.21
1992-01-09,0.96
1992-01-08,0.89
1992-01-07,1.09
1992-01-06,1.16
1992-01-03,2.77
1992-01-02,1
1991-12-31,1.04
1991-12-30,0.86
1991-12-27,2.82
1991-12-26,0.88
1991-12-25,0.93
1991-12-24,0.57
1991-12-23,2.82
1991-12-20,2.66
1991-12-19,0.66
1991-12-18,0.83
1991-12-17,0.83
1991-12-16,0.85
1991-12-13,2.59
1991-12-12,0.7
1991-12-11,0.8
1991-12-10,2.64
1991-12-09,0.92
1991-12-06,2.69
1991-12-05,0.89
1991-12-04,0.96
1991-12-03,2.62
1991-12-02,2.59
1991-11-29,2.25
1991-11-28,1.9
1991-11-27,2.48
1991-11-26,2.12
1991-11-25,2.32
1991-11-22,2.22
1991-11-21,1.81
1991-11-20,2.26
1991-11-19,1.62
1991-11-18,2.37
1991-11-15,0.8
1991-11-14,0.78
1991-11-13,0.87
1991-11-12,2.25
1991-11-11,2.33
1991-11-08,2.29
1991-11-07,2.05
1991-11-06,2.23
1991-11-05,1.88
1991-11-04,2.05
1991-11-01,2.12
1991-10-31,2.17
1991-10-30,0.65
1991-10-29,1.8
1991-10-28,2.12
1991-10-25,1.79
1991-10-24,1.82
1991-10-23,1.72
1991-10-22,2
1991-10-21,2.02
1991-10-18,2
1991-10-17,1.94
1991-10-16,1.96
1991-10-15,1.94
1991-10-14,1.82
1991-10-11,1.84
1991-10-10,1.89
1991-10-09,1.63
1991-10-08,1.49
1991-10-07,1.71
1991-10-04,1.81
1991-10-03,1.56
1991-09-30,-0.9
1991-09-27,-0.51
1991-09-26,-0.86
1991-09-25,-0.89
1991-09-24,-0.92
1991-09-23,-0.92
1991-09-20,-0.96
1991-09-19,-0.75
1991-09-18,-1.02
1991-09-17,-1.01
1991-09-16,1.87
1991-09-13,1.57
1991-09-12,-1
1991-09-11,-1.11
1991-09-10,-0.91
1991-09-09,1.88
1991-09-06,1.85
1991-09-05,1.82
1991-09-04,1.72
1991-09-03,1.75
1991-09-02,1.79
1991-08-30,1.77
1991-08-29,1.74
1991-08-28,1.73
1991-08-27,1.68
1991-08-26,1.7
1991-08-23,1.65
1991-08-22,1.67
1991-08-21,1.65
1991-08-20,1.63
1991-08-19,1.61
1991-08-16,1.39
1991-08-15,1.58
1991-08-14,1.56
1991-08-13,1.53
1991-08-12,1.44
1991-08-09,1.49
1991-08-08,1.49
1991-08-07,1.5
1991-08-06,1.47
1991-08-05,1.47
1991-08-02,1.44
1991-08-01,1.44
1991-07-31,1.41
1991-07-30,0.87
1991-07-29,0.86
1991-07-26,0.47
1991-07-25,-0.49
1991-07-24,1.29
1991-07-23,1.32
1991-07-22,1.37
1991-07-19,-0.47
1991-07-18,1.36
1991-07-17,1.34
1991-07-16,1.33
1991-07-15,0.34
1991-07-12,-0.58
1991-07-11,-0.61
1991-07-10,-0.65
1991-07-09,-0.64
1991-07-08,-0.68
1991-07-05,-0.67
1991-07-04,1.36
1991-07-03,-0.69
1991-07-02,-0.89
1991-07-01,-0.71
1991-06-28,1.37
1991-06-27,1.36
1991-06-26,1.34
1991-06-25,1.32
1991-06-24,1.31
1991-06-21,1.29
1991-06-20,1.28
1991-06-19,1.26
1991-06-18,1.26
1991-06-17,1.24
1991-06-14,-0.81
1991-06-13,1.23
1991-06-12,1.22
1991-06-11,1.22
1991-06-10,1.2
1991-06-07,2.3
1991-06-06,1.18
1991-06-05,1.05
1991-06-04,1.15
1991-06-03,1.14
1991-05-31,1.01
1991-05-30,1.07
1991-05-29,1.07
1991-05-28,1.02
1991-05-27,0.58
1991-05-24,1
1991-05-23,0.83
1991-05-22,-0.56
1991-05-21,0.99
1991-05-20,1.07
1991-05-17,0.98
1991-05-16,-0.8
1991-05-15,-0.62
1991-05-14,-0.65
1991-05-13,-0.69
1991-05-10,-1.5
1991-05-09,-0.74
1991-05-08,-0.79
1991-05-07,-0.79
1991-05-06,-0.8
1991-05-03,-0.75
1991-05-02,-0.78
1991-04-30,-0.81
1991-04-29,-0.81
1991-04-26,0.2
1991-04-25,-0.43
1991-04-24,-0.4
1991-04-23,-0.44
1991-04-22,-0.45
1991-04-19,-0.37
1991-04-18,-0.45
1991-04-17,-0.44
1991-04-16,-0.43
1991-04-15,-0.44
1991-04-12,-0.43
1991-04-11,-0.52
1991-04-10,-0.46
1991-04-09,-0.47
1991-04-08,-0.45
1991-04-05,-0.18
1991-04-04,0.01
1991-04-03,0.5
1991-04-02,0.48
1991-04-01,0.54
1991-03-29,-0.42
1991-03-28,-0.51
1991-03-27,-0.5
1991-03-26,-0.5
1991-03-25,-0.5
1991-03-22,-0.5
1991-03-21,-0.54
1991-03-20,-0.56
1991-03-19,-0.49
1991-03-18,-0.46
1991-03-15,-0.46
1991-03-14,-0.52
1991-03-13,-2.62
1991-03-12,-0.54
1991-03-11,-0.58
1991-03-08,-0.52
1991-03-07,-0.53
1991-03-06,-0.52
1991-03-05,-0.53
1991-03-04,-0.54
1991-03-01,-0.48
1991-02-28,-0.46
1991-02-27,-0.46
1991-02-26,-0.47
1991-02-25,-0.47
1991-02-22,0.59
1991-02-21,0.61
1991-02-20,0.54
1991-02-19,0.6
1991-02-14,0.61
1991-02-13,0.57
1991-02-12,0.38
1991-02-11,0.59
1991-02-08,0.59
1991-02-07,0.65
1991-02-06,0.56
1991-02-05,-0.47
1991-02-04,-0.46
1991-02-01,-0.46
1991-01-31,-0.47
1991-01-30,-0.51
1991-01-29,-0.51
1991-01-28,-0.59
1991-01-25,-0.56
1991-01-24,-0.56
1991-01-23,-0.55
1991-01-22,-0.52
1991-01-21,0
1991-01-18,-0.01
1991-01-17,0.01
1991-01-16,-0.5
1991-01-15,0.07
1991-01-14,0.07
1991-01-11,0.63
1991-01-10,0.63
1991-01-09,0.66
1991-01-08,0.62
1991-01-07,0.62
1991-01-04,1.3
1991-01-03,1.3
1991-01-02,1.23
1990-12-31,1.16
1990-12-28,1.17
1990-12-27,0.01
1990-12-26,5.02
1990-12-25,5.7
1990-12-24,5.42
1990-12-21,4.74
1990-12-20,4.41
1990-12-19,None
