区域,指标名称,年份,指标值
克孜勒苏柯尔克孜自治州,年末人口_万人,2000,43.7
克孜勒苏柯尔克孜自治州,年末人口_万人,2001,44.49
克孜勒苏柯尔克孜自治州,年末人口_万人,2002,45.2
克孜勒苏柯尔克孜自治州,年末人口_万人,2003,45.8
克孜勒苏柯尔克孜自治州,年末人口_万人,2004,46.8
克孜勒苏柯尔克孜自治州,年末人口_万人,2005,47.6
克孜勒苏柯尔克孜自治州,年末人口_万人,2006,48.4
克孜勒苏柯尔克孜自治州,年末人口_万人,2007,50
克孜勒苏柯尔克孜自治州,年末人口_万人,2008,51.5
克孜勒苏柯尔克孜自治州,年末人口_万人,2009,53.02
克孜勒苏柯尔克孜自治州,年末人口_万人,2010,54
克拉玛依市,GDP_万元,2000,1385900
克拉玛依市,GDP_万元,2001,1675500
克拉玛依市,GDP_万元,2002,1705000
克拉玛依市,GDP_万元,2003,2163000
克拉玛依市,GDP_万元,2004,2962000
克拉玛依市,GDP_万元,2005,3857000
克拉玛依市,GDP_万元,2006,4733000
克拉玛依市,GDP_万元,2007,5151297
克拉玛依市,GDP_万元,2008,6612100
克拉玛依市,GDP_万元,2009,4802900
克拉玛依市,GDP_万元,2010,7113500
克拉玛依市,年末人口_万人,2000,27.62
克拉玛依市,年末人口_万人,2001,28.43
克拉玛依市,年末人口_万人,2002,29
克拉玛依市,年末人口_万人,2003,26.1
克拉玛依市,年末人口_万人,2004,25.4
克拉玛依市,年末人口_万人,2005,25.5
克拉玛依市,年末人口_万人,2006,26.2
克拉玛依市,年末人口_万人,2007,16.41
克拉玛依市,年末人口_万人,2008,27.3
克拉玛依市,年末人口_万人,2009,27.6
克拉玛依市,年末人口_万人,2010,27.8
六安市,GDP_万元,2000,1709000
六安市,GDP_万元,2001,1806100
六安市,GDP_万元,2002,1962000
六安市,GDP_万元,2003,2091000
六安市,GDP_万元,2004,2531000
六安市,GDP_万元,2005,3128000
六安市,GDP_万元,2006,3564000
六安市,GDP_万元,2007,4398300
六安市,GDP_万元,2008,5339500
六安市,GDP_万元,2009,5637200
六安市,GDP_万元,2010,6761100
六安市,年末人口_万人,2000,662.1
六安市,年末人口_万人,2001,664.9
六安市,年末人口_万人,2002,667.8
六安市,年末人口_万人,2003,669.5
六安市,年末人口_万人,2004,675.1
六安市,年末人口_万人,2005,681
六安市,年末人口_万人,2006,686.7
六安市,年末人口_万人,2007,695.5075
六安市,年末人口_万人,2008,701.6
六安市,年末人口_万人,2009,705.8912
六安市,年末人口_万人,2010,704.8
六盘水市,GDP_万元,2000,815400
六盘水市,GDP_万元,2001,905100
六盘水市,GDP_万元,2002,1011000
六盘水市,GDP_万元,2003,1171000
六盘水市,GDP_万元,2004,1511000
六盘水市,GDP_万元,2005,2076000
六盘水市,GDP_万元,2006,2539000
六盘水市,GDP_万元,2007,3006211
六盘水市,GDP_万元,2008,3842700
六盘水市,GDP_万元,2009,4310338
六盘水市,GDP_万元,2010,5006300
六盘水市,年末人口_万人,2000,287.83
六盘水市,年末人口_万人,2001,291.11
六盘水市,年末人口_万人,2002,294.5
六盘水市,年末人口_万人,2003,297.5
六盘水市,年末人口_万人,2004,295.5
六盘水市,年末人口_万人,2005,297.2
六盘水市,年末人口_万人,2006,300.4
六盘水市,年末人口_万人,2007,303.05
六盘水市,年末人口_万人,2008,306.2
六盘水市,年末人口_万人,2009,310.2
六盘水市,年末人口_万人,2010,319.2
兰州市,GDP_万元,2000,3094300
兰州市,GDP_万元,2001,3487500
兰州市,GDP_万元,2002,3868000
兰州市,GDP_万元,2003,4387000
兰州市,GDP_万元,2004,5047000
兰州市,GDP_万元,2005,5670000
兰州市,GDP_万元,2006,6385000
兰州市,GDP_万元,2007,7327581
兰州市,GDP_万元,2008,8462800
兰州市,GDP_万元,2009,9259821.046
兰州市,GDP_万元,2010,11003900
兰州市,年末人口_万人,2000,293.44
兰州市,年末人口_万人,2001,294.79
兰州市,年末人口_万人,2002,296.4
兰州市,年末人口_万人,2003,299.8
兰州市,年末人口_万人,2004,305.1
兰州市,年末人口_万人,2005,311.7
兰州市,年末人口_万人,2006,313.6
兰州市,年末人口_万人,2007,319.28
兰州市,年末人口_万人,2008,322.3
兰州市,年末人口_万人,2009,323.59
兰州市,年末人口_万人,2010,323.5
兴安盟,GDP_万元,2000,614100
兴安盟,GDP_万元,2001,1678500
兴安盟,GDP_万元,2002,683000
兴安盟,GDP_万元,2003,832000
兴安盟,GDP_万元,2004,1005000
兴安盟,GDP_万元,2005,1204000
兴安盟,GDP_万元,2006,1265000
兴安盟,GDP_万元,2007,1432368.346
兴安盟,GDP_万元,2008,1789300
兴安盟,GDP_万元,2009,2161235
兴安盟,GDP_万元,2010,2614000
兴安盟,年末人口_万人,2000,161.89
兴安盟,年末人口_万人,2001,264.95
兴安盟,年末人口_万人,2002,162.9
兴安盟,年末人口_万人,2003,163.8
兴安盟,年末人口_万人,2004,160.5
兴安盟,年末人口_万人,2005,160
兴安盟,年末人口_万人,2006,159.9
兴安盟,年末人口_万人,2007,160.34
兴安盟,年末人口_万人,2008,160.1
兴安盟,年末人口_万人,2009,160.09
兴安盟,年末人口_万人,2010,161.3
内江市,GDP_万元,2000,1448100
内江市,GDP_万元,2001,1604400
内江市,GDP_万元,2002,1782000
内江市,GDP_万元,2003,2003000
内江市,GDP_万元,2004,2435000
内江市,GDP_万元,2005,2548000
内江市,GDP_万元,2006,3013000
内江市,GDP_万元,2007,3746100
内江市,GDP_万元,2008,4882800
内江市,GDP_万元,2009,5608800
内江市,GDP_万元,2010,6902800
内江市,年末人口_万人,2000,419.92
内江市,年末人口_万人,2001,420.1
内江市,年末人口_万人,2002,420.3
内江市,年末人口_万人,2003,421.2
内江市,年末人口_万人,2004,420.7
内江市,年末人口_万人,2005,420.3
内江市,年末人口_万人,2006,422.1
内江市,年末人口_万人,2007,423.8
内江市,年末人口_万人,2008,425.1
内江市,年末人口_万人,2009,425.6
内江市,年末人口_万人,2010,425.5
凉山彝族自治州,GDP_万元,2000,1445500
凉山彝族自治州,GDP_万元,2001,1604000
凉山彝族自治州,GDP_万元,2002,1780000
凉山彝族自治州,GDP_万元,2003,2024000
凉山彝族自治州,GDP_万元,2004,2506000
凉山彝族自治州,GDP_万元,2005,3002000
凉山彝族自治州,GDP_万元,2006,3596000
凉山彝族自治州,GDP_万元,2007,4505800
凉山彝族自治州,GDP_万元,2008,5610700
凉山彝族自治州,GDP_万元,2009,6271100
凉山彝族自治州,GDP_万元,2010,7841900
凉山彝族自治州,年末人口_万人,2000,402.4
凉山彝族自治州,年末人口_万人,2001,405.9
凉山彝族自治州,年末人口_万人,2002,410.4
凉山彝族自治州,年末人口_万人,2003,415.5
凉山彝族自治州,年末人口_万人,2004,424.3
凉山彝族自治州,年末人口_万人,2005,428.6
凉山彝族自治州,年末人口_万人,2006,435.6
凉山彝族自治州,年末人口_万人,2007,448.4
凉山彝族自治州,年末人口_万人,2008,461
凉山彝族自治州,年末人口_万人,2009,473
凉山彝族自治州,年末人口_万人,2010,478.9
包头市,GDP_万元,2000,2283700
包头市,GDP_万元,2001,2485700
包头市,GDP_万元,2002,3330000
包头市,GDP_万元,2003,4502000
包头市,GDP_万元,2004,5704000
包头市,GDP_万元,2005,8487000
包头市,GDP_万元,2006,10101000
包头市,GDP_万元,2007,12771981.69
包头市,GDP_万元,2008,17600000
包头市,GDP_万元,2009,21687984
包头市,GDP_万元,2010,24608000
包头市,年末人口_万人,2000,229.74
包头市,年末人口_万人,2001,206.16
包头市,年末人口_万人,2002,208
包头市,年末人口_万人,2003,209.3
包头市,年末人口_万人,2004,240.8
包头市,年末人口_万人,2005,243
包头市,年末人口_万人,2006,245.8
包头市,年末人口_万人,2007,249.61
包头市,年末人口_万人,2008,253.2
包头市,年末人口_万人,2009,257.21
包头市,年末人口_万人,2010,265.5
北京市,GDP_万元,2000,24787600
北京市,GDP_万元,2001,28456500
北京市,GDP_万元,2002,32127000
北京市,GDP_万元,2003,36631000
北京市,GDP_万元,2004,42833000
北京市,GDP_万元,2005,67656144
北京市,GDP_万元,2006,77374269
北京市,GDP_万元,2007,92076012
北京市,GDP_万元,2008,103251251
北京市,GDP_万元,2009,119720167
北京市,GDP_万元,2010,139044733
北京市,年末人口_万人,2000,1107.5
北京市,年末人口_万人,2001,1122.3
北京市,年末人口_万人,2002,1136.3
北京市,年末人口_万人,2003,1148.8
北京市,年末人口_万人,2004,1162.9
北京市,年末人口_万人,2005,1538
北京市,年末人口_万人,2006,1197.6
北京市,年末人口_万人,2007,1213.3
北京市,年末人口_万人,2008,1229.9
北京市,年末人口_万人,2009,1245.8255
北京市,年末人口_万人,2010,1257.8
北海市,GDP_万元,2000,1136800
北海市,GDP_万元,2001,1234400
北海市,GDP_万元,2002,1362000
北海市,GDP_万元,2003,1401000
北海市,GDP_万元,2004,1619000
北海市,GDP_万元,2005,1816000
北海市,GDP_万元,2006,1996000
北海市,GDP_万元,2007,2465826.151
北海市,GDP_万元,2008,3138800
北海市,GDP_万元,2009,3210600
北海市,GDP_万元,2010,4014100
北海市,年末人口_万人,2000,141.7
北海市,年末人口_万人,2001,144.71
北海市,年末人口_万人,2002,145.5
北海市,年末人口_万人,2003,146.8
北海市,年末人口_万人,2004,147.9
北海市,年末人口_万人,2005,149.2
北海市,年末人口_万人,2006,152.1
北海市,年末人口_万人,2007,156.3189
北海市,年末人口_万人,2008,157.7
北海市,年末人口_万人,2009,160.18
北海市,年末人口_万人,2010,166.8
十堰市,GDP_万元,2000,1785000
十堰市,GDP_万元,2001,2017700
十堰市,GDP_万元,2002,2315000
十堰市,GDP_万元,2003,2423000
十堰市,GDP_万元,2004,2910000
十堰市,GDP_万元,2005,3066000
十堰市,GDP_万元,2006,3382000
十堰市,GDP_万元,2007,4114200
十堰市,GDP_万元,2008,4876400
十堰市,GDP_万元,2009,5509600
十堰市,GDP_万元,2010,7368000
十堰市,年末人口_万人,2000,341.7
十堰市,年末人口_万人,2001,337.26
十堰市,年末人口_万人,2002,338.7
十堰市,年末人口_万人,2003,340.6
十堰市,年末人口_万人,2004,341.8
十堰市,年末人口_万人,2005,343.7
十堰市,年末人口_万人,2006,346.5
十堰市,年末人口_万人,2007,348.86
十堰市,年末人口_万人,2008,351
十堰市,年末人口_万人,2009,353.2
十堰市,年末人口_万人,2010,346.5
南京市,GDP_万元,2000,10213000
南京市,GDP_万元,2001,11503000
南京市,GDP_万元,2002,12976000
南京市,GDP_万元,2003,15763000
南京市,GDP_万元,2004,19100000
南京市,GDP_万元,2005,24111000
南京市,GDP_万元,2006,27738000
南京市,GDP_万元,2007,32837300
南京市,GDP_万元,2008,37750000
南京市,GDP_万元,2009,42302600
南京市,GDP_万元,2010,51306500
南京市,年末人口_万人,2000,544.89
南京市,年末人口_万人,2001,553.04
南京市,年末人口_万人,2002,563.3
南京市,年末人口_万人,2003,572.2
南京市,年末人口_万人,2004,583.6
南京市,年末人口_万人,2005,595.8
南京市,年末人口_万人,2006,607.2
南京市,年末人口_万人,2007,617.1667
南京市,年末人口_万人,2008,624.5
南京市,年末人口_万人,2009,629.77
南京市,年末人口_万人,2010,632.4
南充市,GDP_万元,2000,1767800
南充市,GDP_万元,2001,2001000
南充市,GDP_万元,2002,2191000
南充市,GDP_万元,2003,2503000
南充市,GDP_万元,2004,3071000
南充市,GDP_万元,2005,3353000
南充市,GDP_万元,2006,3965000
南充市,GDP_万元,2007,5081300
南充市,GDP_万元,2008,6019500
南充市,GDP_万元,2009,6862800
南充市,GDP_万元,2010,8278200
南充市,年末人口_万人,2000,709.21
南充市,年末人口_万人,2001,709.6
南充市,年末人口_万人,2002,714.5
南充市,年末人口_万人,2003,717.7
南充市,年末人口_万人,2004,724.8
南充市,年末人口_万人,2005,729
南充市,年末人口_万人,2006,734
南充市,年末人口_万人,2007,742.1
南充市,年末人口_万人,2008,749.5
南充市,年末人口_万人,2009,753.5
南充市,年末人口_万人,2010,751.7
南宁市,GDP_万元,2000,2943000
南宁市,GDP_万元,2001,3247900
南宁市,GDP_万元,2002,3561000
南宁市,GDP_万元,2003,5025000
南宁市,GDP_万元,2004,5889000
南宁市,GDP_万元,2005,7234000
南宁市,GDP_万元,2006,8702000
南宁市,GDP_万元,2007,10690100
南宁市,GDP_万元,2008,13162100
南宁市,GDP_万元,2009,15247100
南宁市,GDP_万元,2010,18002600
南宁市,年末人口_万人,2000,294.3
南宁市,年末人口_万人,2001,294.56
南宁市,年末人口_万人,2002,297.7
南宁市,年末人口_万人,2003,641.7
南宁市,年末人口_万人,2004,648.9
南宁市,年末人口_万人,2005,659.5
南宁市,年末人口_万人,2006,671.9
南宁市,年末人口_万人,2007,683.51
南宁市,年末人口_万人,2008,691.7
南宁市,年末人口_万人,2009,697.9
南宁市,年末人口_万人,2010,707.4
南平市,GDP_万元,2000,2227800
南平市,GDP_万元,2001,2408800
南平市,GDP_万元,2002,2550000
南平市,GDP_万元,2003,2826000
南平市,GDP_万元,2004,3217000
南平市,GDP_万元,2005,3480000
南平市,GDP_万元,2006,3932000
南平市,GDP_万元,2007,4665769.521
南平市,GDP_万元,2008,5591400
南平市,GDP_万元,2009,6216500
南平市,GDP_万元,2010,7286500
南平市,年末人口_万人,2000,304.09
南平市,年末人口_万人,2001,304.59
南平市,年末人口_万人,2002,304.5
南平市,年末人口_万人,2003,304.5
南平市,年末人口_万人,2004,287
南平市,年末人口_万人,2005,305.1
南平市,年末人口_万人,2006,305.3
南平市,年末人口_万人,2007,306.33
南平市,年末人口_万人,2008,308.1
南平市,年末人口_万人,2009,310.1033
南平市,年末人口_万人,2010,313.9
南昌市,GDP_万元,2000,4351000
南昌市,GDP_万元,2001,4856200
南昌市,GDP_万元,2002,5524000
南昌市,GDP_万元,2003,6410000
南昌市,GDP_万元,2004,7705000
南昌市,GDP_万元,2005,10077000
南昌市,GDP_万元,2006,11839000
南昌市,GDP_万元,2007,13898920
南昌市,GDP_万元,2008,16600800
南昌市,GDP_万元,2009,18375008
南昌市,GDP_万元,2010,22071100
南昌市,年末人口_万人,2000,432.55
南昌市,年末人口_万人,2001,438.07
南昌市,年末人口_万人,2002,442.1
南昌市,年末人口_万人,2003,445.4
南昌市,年末人口_万人,2004,448.5
南昌市,年末人口_万人,2005,451.6
南昌市,年末人口_万人,2006,454.5
南昌市,年末人口_万人,2007,458.0635
南昌市,年末人口_万人,2008,461.5
南昌市,年末人口_万人,2009,464.8898
南昌市,年末人口_万人,2010,505.3
南通市,GDP_万元,2000,7364400
南通市,GDP_万元,2001,8093000
南通市,GDP_万元,2002,8873000
南通市,GDP_万元,2003,10067000
南通市,GDP_万元,2004,12261000
南通市,GDP_万元,2005,14721000
南通市,GDP_万元,2006,17583000
南通市,GDP_万元,2007,21118800
南通市,GDP_万元,2008,25101300
南通市,GDP_万元,2009,28728037.55
南通市,GDP_万元,2010,34656700
南通市,年末人口_万人,2000,784.53
南通市,年末人口_万人,2001,782.46
南通市,年末人口_万人,2002,780.3
南通市,年末人口_万人,2003,777.6
南通市,年末人口_万人,2004,773.8
南通市,年末人口_万人,2005,770.9
南通市,年末人口_万人,2006,769.8
南通市,年末人口_万人,2007,766.1346
南通市,年末人口_万人,2008,763.7
南通市,年末人口_万人,2009,762.66
南通市,年末人口_万人,2010,762.9
南阳市,GDP_万元,2000,5196600
南阳市,GDP_万元,2001,5762800
南阳市,GDP_万元,2002,6251000
南阳市,GDP_万元,2003,7242000
南阳市,GDP_万元,2004,8933000
南阳市,GDP_万元,2005,10534000
南阳市,GDP_万元,2006,12031000
南阳市,GDP_万元,2007,13763321
南阳市,GDP_万元,2008,16364300
南阳市,GDP_万元,2009,17144914
南阳市,GDP_万元,2010,19533600
南阳市,年末人口_万人,2000,1049
南阳市,年末人口_万人,2001,1055
南阳市,年末人口_万人,2002,1060.3
南阳市,年末人口_万人,2003,1065
南阳市,年末人口_万人,2004,1069.5
南阳市,年末人口_万人,2005,1074.6
南阳市,年末人口_万人,2006,1080
南阳市,年末人口_万人,2007,1085
南阳市,年末人口_万人,2008,1091.4
南阳市,年末人口_万人,2009,1096.22
南阳市,年末人口_万人,2010,1158
博尔塔拉蒙古自治州,GDP_万元,2000,224300
博尔塔拉蒙古自治州,GDP_万元,2001,245500
博尔塔拉蒙古自治州,GDP_万元,2002,274000
博尔塔拉蒙古自治州,GDP_万元,2003,337000
博尔塔拉蒙古自治州,GDP_万元,2004,387000
博尔塔拉蒙古自治州,GDP_万元,2005,555000
博尔塔拉蒙古自治州,GDP_万元,2006,632000
